doc_id,company_key,company_name,person_key,name_clean,surname,given,role,year,snapshot_year,held_by,kinship,related_to,chamber,constituency,mandate_years,source_ref,annotation,region,country,sector,anchor_type,trigger,parse_note,member_raw,match_method,source_genre
empire-parlementaires-financ-1932-afc92e,chauxcimentsportlandhautrhinaltkirch,Chaux et ciments portland du Haut-Rhin (Altkirch),jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1932,1932,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Chaux et ciments Portland du Haut-Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1932-afc92e,comptoircentralvoiesferrees,Comptoir central des voies ferrées…],jourdain-p,Paul Jourdain,Jourdain,Paul,administrateur,1932,1932,self,,,Senate,Haut-Rhin,,Parlementaires et financiers,Comptoir central des voies ferrées,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Jourdain,prefix,roster
empire-parlementaires-financ-1932-afc92e,chantiersateliersaugustinnormandtrait,Chantiers et ateliers Augustin Normand (Le Trait),lasteyrie-c,Charles Lasteyrie,Lasteyrie,Charles,administrateur,1932,1932,self,,,Chamber of Deputies,Corrèze,1919-1924,Parlementaires et financiers,Chantiers et Ateliers Augustin-Normand,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Charles Lasteyrie,prefix,roster
empire-parlementaires-financ-1932-afc92e,banqueliban,Banque du Liban,lautier-e,Eugène Lautier,Lautier,Eugène,administrateur,1932,1932,self,,,Chamber of Deputies,Guyane,1924-1932,Parlementaires et financiers,Banque du Liban,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Lautier,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,mutuellefrancecolonies,La Mutuelle de France et des Colonies,lautier-e,Eugène Lautier,Lautier,Eugène,administrateur,1932,1932,self,,,Chamber of Deputies,Guyane,1924-1932,Parlementaires et financiers,La Mutuelle de France et des colonies,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Lautier,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,mutuellefrancecolonies,La Mutuelle de France et des Colonies,lautier-e,Eugène Lautier,Lautier,Eugène,administrateur,1932,1932,self,,,Chamber of Deputies,Guyane,1924-1932,Parlementaires et financiers,La Mutuelle de France et des colonies,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Lautier,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,cooperativemeunieremarocaine,Coopérative meunière marocaine,lautier-e,Eugène Lautier,Lautier,Eugène,administrateur,1932,1932,self,,,Chamber of Deputies,Guyane,1924-1932,Parlementaires et financiers,Société meunière marocaine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Eugène Lautier,prefix,roster
empire-parlementaires-financ-1932-afc92e,phuquoc,Phu-Quoc,leblanc-e,Edmond Leblanc,Leblanc,Edmond,administrateur,1932,1932,self,,,Chamber of Deputies,,1906-1910,Parlementaires et financiers,Société du Phu-Quoc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Edmond Leblanc,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,charbonnagesbeeringen,Charbonnages de Beeringen,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1920,Parlementaires et financiers,Charbonnages de Beeringen,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,prefix,roster
empire-parlementaires-financ-1932-afc92e,france,France,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1920,Parlementaires et financiers,La France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,france,France,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1920,Parlementaires et financiers,La France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,france,France,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1920,Parlementaires et financiers,La France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,entrepotsfrigorifiqueshallesparis,Entrepôts frigorifiques des halles de Paris,lebrun-a,Albert Lebrun,Lebrun,Albert,administrateur,1932,1932,self,,,Chamber of Deputies,,1900-1920,Parlementaires et financiers,Entrepôts frigorifiques des halles de Paris,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Lebrun,prefix,roster
empire-parlementaires-financ-1932-afc92e,banquerhin,Banque du Rhin,lederlin-p,Paul Lederlin,Lederlin,Paul,administrateur,1932,1932,self,,,Senate,Corse,,Parlementaires et financiers,Banque du Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Paul Lederlin,prefix,roster
empire-parlementaires-financ-1932-afc92e,hautsfourneauxchiers,Hauts Fourneaux de la Chiers,lesache-v,Victor Lesaché,Lesaché,Victor,administrateur,1932,1932,self,,,Senate,Aube,,Parlementaires et financiers,Hauts Fourneaux de la Chiers,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Victor Lesaché,prefix,roster
empire-parlementaires-financ-1932-afc92e,pechiney,Péchiney,mahieu-a,Albert Mahieu,Mahieu,Albert,administrateur,1932,1932,self,,,Senate,Nord,1924-1940,Parlementaires et financiers,Péchiney,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Mahieu,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,creditfoncierfrance,Crédit foncier de France,marraud-p,Pierre Marraud,Marraud,Pierre,administrateur,1932,1932,self,,,Senate,Lot-et-Garonne,1920-1933,Parlementaires et financiers,Crédit foncier de France,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Pierre Marraud,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,colonies,Compagnie Générale des colonies,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,administrateur,1932,1932,self,,,Senate,Ain,1923-1935,Parlementaires et financiers,Compagnie générale des colonies,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe-Marie Messimy,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,forestiereafrique,Compagnie Forestière de l'Afrique française,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,administrateur,1932,1932,self,,,Senate,Ain,1923-1935,Parlementaires et financiers,Compagnie forestière de l'Afrique française,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe-Marie Messimy,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,scieriesafricaines,Compagnie des Scieries africaines,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,administrateur,1932,1932,self,,,Senate,Ain,1923-1935,Parlementaires et financiers,Compagnie des scieries africaines,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe-Marie Messimy,prefix,roster
empire-parlementaires-financ-1932-afc92e,silicocalcaireafricaine,La Silico-Calcaire africaine,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,administrateur,1932,1932,self,,,Senate,Ain,1923-1935,Parlementaires et financiers,la Silico-Calcaire africaine,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe-Marie Messimy,prefix,roster
empire-parlementaires-financ-1932-afc92e,usinesacieriessambremeuse,Usines et aciéries de Sambre-et-Meuse,messimy-a,Adolphe-Marie Messimy,Messimy,Adolphe-Marie,administrateur,1932,1932,self,,,Senate,Ain,1923-1935,Parlementaires et financiers,Aciéries de Sambre-et-Meuse,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Adolphe-Marie Messimy,prefix,roster
empire-parlementaires-financ-1932-afc92e,centralecheminsferentreprisesocscf,Centrale des chemins de fer et d’entreprise (Soc.)(SCF),michaut-h,Henri Michaut,Michaut,Henri,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1933,Parlementaires et financiers,Compagnie centrale de chemins de fer,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Michaut,prefix,roster
empire-parlementaires-financ-1932-afc92e,forgeschatilloncommentryneuvesmaisons,Forges de Châtillon-Commentry et Neuves-Maisons,michaut-h,Henri Michaut,Michaut,Henri,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1933,Parlementaires et financiers,Forges de Châtillon- Commentry,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Michaut,prefix,roster
empire-parlementaires-financ-1932-afc92e,banquerhin,Banque du Rhin,michel-l,Louis Michel,Michel,Louis,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Banque du Rhin,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1932-afc92e,banqueprivee,Banque privée,michel-l,Louis Michel,Michel,Louis,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Banque privée,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,usineschauxhydrauliquexeuilly,Usines de chaux hydraulique de Xeuilly,michel-l,Louis Michel,Michel,Louis,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Usines de chaux hydraulique de Xeuilly,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1932-afc92e,forgesacieriescommercy,Forges et aciéries de Commercy (ex-Grosdidier),michel-l,Louis Michel,Michel,Louis,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Forges et aciéries de Commercy,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1932-afc92e,hautsfourneauxchiers,Hauts Fourneaux de la Chiers,michel-l,Louis Michel,Michel,Louis,administrateur,1932,1932,self,,,Senate,Meurthe-et-Moselle,1920-1936,Parlementaires et financiers,Hauts Fourneaux de la Chiers,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Louis Michel,prefix,roster
empire-parlementaires-financ-1932-afc92e,nouvelleshebrides,Société française des Nouvelles-Hébrides,molinie-j,Jean Molinié,Molinié,Jean,administrateur,1932,1932,self,,,Chamber of Deputies,Aveyron,1919-1936,Parlementaires et financiers,Société française des Nouvelles-Hébrides,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Jean Molinié,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,peignagereims,Peignage de Reims,monfeuillart-e,Ernest Monfeuillart,Monfeuillart,Ernest,administrateur,1932,1932,self,,,Chamber of Deputies,,1898-1906,Parlementaires et financiers,Peignage de Reims,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Ernest Monfeuillart,prefix,roster
empire-parlementaires-financ-1932-afc92e,marocaineetsjjcarnaudforgesbasseindre,Société marocaine des Éts J.-J. Carnaud et Forges de Basse-Indre,montaigu-h,Hubert Montaigu,Montaigu,Hubert,administrateur,1932,1932,self,,,Chamber of Deputies,Loire-Inférieure,"1910-1919, 1928-1942",Parlementaires et financiers,Établissements Carnaud et Forges de Basse-Indre,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Hubert Montaigu,prefix,roster
empire-parlementaires-financ-1932-afc92e,comptoirminesgrandstravauxmaroc,Comptoir des mines et des grands travaux du Maroc,monti-de-reze-h,Henri Monti de Rézé,Monti de Rézé,Henri,administrateur,1932,1932,self,,,Chamber of Deputies,Mayenne,"1906-1910, 1914-1924",Parlementaires et financiers,Comptoir des mines et grands travaux au Maroc,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henri Monti de Rézé,prefix,roster
empire-parlementaires-financ-1932-afc92e,cambodge,Compagnie du Cambodge,outrey-e,Ernest Outrey,Outrey,Ernest,administrateur,1932,1932,self,,,Chamber of Deputies,Cochinchine,1914-1936,Parlementaires et financiers,Société du Cambodge [?],Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Ernest Outrey,exact_single_token,roster
empire-parlementaires-financ-1932-afc92e,transportsafriqueoccidentale,Société des Transports de l'Afrique occidentale,pate-h,Henry Paté,Paté,Henry,administrateur,1932,1932,self,,,Chamber of Deputies,Seine,1910-1936,Parlementaires et financiers,Société de transports de l'Afrique occidentale*,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Henry Paté,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,metauxalliagesblancs,Métaux et alliages blancs (anc. Éts Serres & Bertrandias et Laroye & Lambotte),patenotre-r,Raymond Patenôtre,Patenôtre,Raymond,administrateur,1932,1932,self,,,Chamber of Deputies,Seine-et-Oise,1928-1942,Parlementaires et financiers,Société française des métaux et alliages blancs,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Raymond Patenôtre,prefix,roster
empire-parlementaires-financ-1932-afc92e,gerancearmement,Société de Gérance et d'armement,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1932,1932,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Société [anonyme] de gérance et d'armement,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
empire-parlementaires-financ-1932-afc92e,bateauxvapeurnord,Cie des Bateaux à vapeur du Nord,peyronnet-a,Albert Peyronnet,Peyronnet,Albert,administrateur,1932,1932,self,,,Senate,Allier,1912-1940,Parlementaires et financiers,Compagnie de bateaux à vapeur du Nord,Empire (transversal),,Documents généraux (par ordre chronologique),roster_entry,roster,initials_or_forename,Albert Peyronnet,prefix_exact_length,roster
